Date/Time,ABF:Zone Mean Air Temperature [C](Hourly),ANTEROOM:Zone Mean Air Temperature [C](Hourly),FREEZER1:Zone Mean Air Temperature [C](Hourly),FREEZER2:Zone Mean Air Temperature [C](Hourly),FREEZER3:Zone Mean Air Temperature [C](Hourly),FREEZER4:Zone Mean Air Temperature [C](Hourly),GUDANG:Zone Mean Air Temperature [C](Hourly),ABF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ANTEROOM IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly) 
 10/19  12:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,14.851150607814093,43617302.927521355,55474468.97420774,31317198.443273045,31583135.426669605,30833711.68160992,31110773.79200117 
 10/19  13:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.000000000000004,-18.0,15.013627126995864,43694801.16918667,55736070.30095936,31415293.544642404,31683067.898591995,30933410.960731767,31212427.878007192 
 10/19  14:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.177306466269654,43750278.58121278,55933911.05065651,31484641.65008223,31753086.963358164,30988554.72641336,31267852.691075515 
 10/19  15:00:00,-40.0,4.000000000000001,-18.0,-18.0,-17.999999999999996,-18.0,15.338978687171837,43744628.58186852,55721152.29195435,31459027.49469329,31728015.6914949,30946247.43689668,31225611.259975962 
 10/19  16:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.000000000000004,15.488311639016361,43670626.57937423,55088242.52587167,31337259.592238363,31606749.154863495,30810556.90044344,31090014.6341713 
 10/19  17:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.603930727170955,43562993.019991554,54408507.26199326,31184695.501588725,31454057.139943372,30646406.176213183,30925379.638639655 
 10/19  18:00:00,-40.0,3.9999999999999996,-18.0,-17.999999999999996,-18.0,-18.0,15.67054655661031,13306169.594457213,1671593.531317519,30954559.906561673,31223151.959684934,30406231.045570087,30684068.058836 
 10/19  19:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.68067719729175,13184999.027242307,1149988.8225181738,30657208.16384326,30924010.93515322,30099524.792878747,30375172.81493517 
 10/19  20:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.634323672850021,13092002.19568371,929902.5010833839,30350078.12541613,30613418.869351078,29781166.902761146,30052917.822855517 
 10/19  21:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,15.551726639667871,12998591.734415216,798776.6723826283,30185521.728289604,30444862.827641696,29605682.12406873,29873015.449849077 
 10/19  22:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-17.999999999999996,15.455874691288843,12918151.397505304,711643.7684699071,30130033.136579275,30385740.015279643,29540436.200963482,29803763.948965997 
 10/19  23:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,15.361133426615083,12854387.634325277,647450.1662907803,30086532.037979737,30339287.17411858,29488987.025932327,29749058.005403146 
 10/19  24:00:00,-40.0,4.0,-18.0,-18.0,-18.000000000000004,-18.0,15.272700500973315,12805438.35488361,595188.5628291287,29951659.652047448,30202132.29800033,29348020.288460188,29605571.43595924 
 10/20  01:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.192210501250171,12768992.653848827,548021.4255471934,29731229.845707256,29979984.915213026,29123140.634845007,29378796.295493707 
 10/20  02:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.118364375107271,12739684.53687926,507014.21704750013,29523362.644340042,29770694.555526,28911568.00666598,29165650.01093003 
 10/20  03:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,15.047475913118715,12712539.755601166,471349.6188317302,29383619.143608227,29629659.985734683,28768037.183488555,29020677.832914777 
 10/20  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.000000000000004,14.976589085985433,12685326.849771366,440549.72670436115,29277716.64989314,29522678.513182968,28658102.823181503,28909508.699953113 
 10/20  05:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.905127428568827,12659473.951277418,412830.81511128513,29172728.053445168,29416874.259405248,28549193.086211644,28799637.085864667 
 10/20  06:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.000000000000004,-18.0,14.835732963438543,12638517.656650031,391730.3561748172,29173142.38729334,29416688.734110292,28546399.500662077,28796122.056335635 
 10/20  07:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.770934906732471,12623134.60162403,409640.9572683517,29249436.227206778,29492686.466271237,28620920.71713452,28870278.80557344 
 10/20  08:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.000000000000004,-18.000000000000004,14.717645434346744,41758890.4314895,43643950.83001758,29339099.629796587,29584129.493721474,28718754.394822486,28970202.706995923 
 10/20  09:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,14.700023305801489,42080468.64367732,48141398.152634464,29573341.95279501,29823978.387150224,28982536.993388247,29240648.468404405 
 10/20  10:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,14.740856653111337,42416486.360120535,49758709.21446784,29955645.046871014,30214155.650834974,29411734.555423178,29679319.635933124 
 10/20  11:00:00,-40.0,4.000000000000001,-18.0,-18.000000000000004,-18.0,-18.0,14.846512143838723,42779911.144265674,51355721.354797766,30365644.110262714,30631860.8617583,29867936.116910085,30144796.450921323 
 10/20  12:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.999749159131914,43135285.60240033,52876713.24894779,30767877.980645154,31039733.516396582,30298290.749206968,30581771.337938167 
 10/20  13:00:00,-40.00000000000001,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.169115790572652,43488238.839086436,54516331.69957608,31173092.377863865,31447743.905818075,30704155.622299265,30990528.28395191 
 10/20  14:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.333699797145215,43812268.323862866,56077802.579952225,31541273.096832734,31816706.51486473,31054504.245041087,31341159.838124402 
 10/20  15:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,15.494287940371104,43981855.66044914,56747235.323476195,31709737.65472769,31985109.108978048,31203870.060765058,31489910.952425435 
 10/20  16:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.643194274407234,44037478.51269236,56802519.37129278,31734154.280464943,32009026.302431956,31213831.81396932,31498943.354403682 
 10/20  17:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,15.763687697079805,44060833.7128231,56780967.761462815,31725784.315295223,32000209.24890533,31194470.684448853,31478795.830175087 
 10/20  18:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.84405344759647,13353775.19592654,1762245.9567204,31687724.500919383,31962106.24202976,31147542.900571566,31431500.48478243 
 10/20  19:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.870046248577085,13241188.471058728,1217670.4261428132,31624582.986934707,31897806.24492773,31075906.514177356,31358340.18618839 
 10/20  20:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.83230262850985,13148809.773781665,1003344.0823692607,31548916.537672967,31818105.90127196,30989598.78157681,31267583.86222272 
 10/20  21:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.752209530488393,13054557.729182342,873108.3761392441,31064624.265121933,31328748.832005486,30495503.811387993,30768039.038258083 
 10/20  22:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,15.659134172695262,12975717.025603345,770692.2254246076,30290165.18221402,30549885.333565522,29713125.517900754,29980935.07501442 
 10/20  23:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.563370302747169,12908069.384918984,685119.7417524472,29514076.68806668,29770178.775765892,28929254.94720775,29193134.482210644 
 10/20  24:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.464629893486112,12846593.694032606,616674.725354847,29371388.259453792,29624460.108686272,28777771.295423552,29038283.390252218 
 10/21  01:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.36404204274807,12791066.347081408,567005.1058808878,29661639.753415044,29912150.086758576,29058590.163562935,29316194.972373754 
 10/21  02:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.266349072374219,12746052.059631433,525665.1662711704,29964338.105836377,30212741.312722385,29353417.950131677,29608626.404797662 
 10/21  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.175748881790083,12711453.16071051,492962.4750761492,29940512.506685093,30187153.26234571,29324145.483775787,29577386.280031785 
 10/21  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.092624513911785,12686473.40862135,459778.8715773161,29651065.87232134,29896272.95996492,29031603.880087405,29283282.80509717 
 10/21  05:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.018010795304667,12668854.588230588,430037.74386310804,29373962.387400676,29618110.488995966,28752727.16212023,29003262.517500088 
 10/21  06:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.948839296828075,12653036.137149427,412275.97133154195,29403834.52259681,29647238.19952373,28780632.024908237,29030336.91573003 
 10/21  07:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-17.999999999999996,14.882541981928831,12638699.25179126,435633.73905870476,29639497.561347075,29882585.08367963,29014886.59867297,29264220.533549495 
 10/21  08:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.826827022426357,42230110.45972578,46059111.53526425,29888016.45527991,30133102.4000803,29273095.58938526,29524787.27526141 
 10/21  09:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.806916931899655,42634146.849440776,51131348.33917451,30215627.881530717,30466810.29488763,29633648.07691504,29892600.2362846 
 10/21  10:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.84088262332383,42967933.3188612,52701123.144394554,30590701.502641458,30849567.515353937,30055661.202612314,30323891.330516364 
 10/21  11:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.926853462553508,43331013.8239864,54324175.965669304,30996251.607475933,31260942.765557192,30499856.665644452,30775224.81208428 
 10/21  12:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.049046332549132,43597696.637364,55444414.86867185,31296547.156200025,31564326.116057042,30819276.86831086,31098409.181932196 
 10/21  13:00:00,-40.0,4.000000000000001,-18.0,-18.000000000000004,-17.999999999999996,-18.0,15.19219673036528,43755063.475151636,56060193.47704859,31477877.136498448,31746993.784871794,30999027.70320127,31279507.906968497 
